run_id,game_name,opponent,opponent_race,map,outcome,scbw_exit_code,launched_at,finished_at,game_time_sec,jar_version,git_rev,frozen,telemetry_flag,telemetry_status,plan_flag,result_winner,result_is_crashed,result_realtime_outed,score_self_is_winner,score_self_building,score_self_kill,score_self_razing,score_self_unit,score_opp_is_winner,score_opp_building,score_opp_kill,score_opp_razing,score_opp_unit,econ_samples,econ_last_frame,econ_minerals_gathered,econ_minerals_spent,econ_gas_gathered,econ_gas_spent,econ_supply_used_peak,econ_supply_total_peak,econ_frame_time_avg,econ_frame_time_max,record_timestamp,record_is_winner,record_num_starting_locations,record_opener,record_build_order,record_detected_strategies,record_frame_count,observed_game_id,observed_build_order,observed_is_winner,observed_end_frame,observed_average_fps,observed_engagement_count,observed_our_units_lost,observed_our_supply_lost,observed_enemy_units_killed,observed_enemy_supply_killed,observed_enemy_destroyed,observed_sample_interval_frames,observed_contact_radius_px,observed_merge_radius_px,observed_close_cooldown_frames,truth_self_created,truth_self_destroyed,truth_self_events,truth_opp_created,truth_opp_destroyed,truth_opp_types,truth_opp_events,truth_opp_last_frame,plan_events,plan_enqueued,plan_transitions,plan_completed,plan_cancelled,plan_units,plan_buildings,plan_tech,plan_upgrades,plan_queue_depth_peak,plan_last_frame,learn_opener,learn_build_order,learn_detected_strategies,learn_is_winner,learn_frame_count
20260904-031526,KU4HQ098,VOID,Terran,(4)Jade.scx,LOSS,0,2026-09-04T05:35:59,2026-09-04T05:40:08,247.4,0.63,6e32a9d,False,True,ok,True,VOID,False,False,False,2350,11950,675,20150,True,4665,32000,7800,14250,1108,26592,16298,16025,6808,6075,133,166,3.026,8311.0,1788525598719,false,4,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,26600,25bb3089-7673-4352-a50b-6d071cb28c94,CrazyZerg,0,26600,185.4517,37,224,330,108,216,115,8,320,512,240,99,264,4757,299,118,20,3085,26604,8321,2302,6019,212,2404,2236,54,0,12,41,26600,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,false,26600
20260904-031526,KU4HQ015,Dave Churchill,Random,(4)Roadrunner.scx,CRASH,1,2026-09-04T05:37:08,2026-09-04T05:57:44,1234.0,0.63,6e32a9d,False,True,missing,True,,True,False,False,0,0,0,0,False,0,0,0,0,1886,45264,52814,26825,0,0,135,192,4.825,7648.0,,,,,,,,,,,,,,,,,,268,,,,,329,661,17530,305,252,8,8731,45279,3400,472,2928,463,10,437,35,0,0,36,45116,,,,,
20260904-031526,KU4HQ057,Ecgberht,Terran,(4)Andromeda.scx,WIN,0,2026-09-04T05:38:03,2026-09-04T05:41:39,214.2,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1385,18300,5265,12400,False,1655,6850,0,9150,807,19368,11866,10625,3904,3300,150,166,3.027,9771.0,1788525692062,true,4,12Hatch,3HatchLurker,1Base,19377,845f6826-1100-4372-9d5a-693406cf2c30,3HatchLurker,1,19377,188.6059,5,69,80,125,250,150,8,320,512,240,41,72,2092,151,151,15,1475,19343,1232,175,1057,150,10,157,11,1,6,37,19377,12Hatch,3HatchLurker,1Base,true,19377
20260904-031526,KU4HQ045,liongis,Zerg,(4)Icarus.scm,WIN,0,2026-09-04T05:38:32,2026-09-04T05:41:07,153.8,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,700,1900,360,1500,False,820,100,0,1650,262,6288,2058,1950,248,100,44,52,3.961,8719.0,1788525657955,true,4,Overpool,SpeedlingAllIn,1Base,6295,e2c55ece-36e9-4244-923c-249656b3ed49,SpeedlingAllIn,1,6295,139.4754,4,2,2,29,38,31,8,320,512,240,16,3,482,17,32,8,440,6270,204,35,169,28,0,31,3,0,1,11,6295,Overpool,SpeedlingAllIn,1Base,true,6295
20260904-031526,KU4HQ088,Tomas Cere,Protoss,(2)HeartbreakRidge.scx,WIN,0,2026-09-04T05:38:35,2026-09-04T05:41:26,169.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2500,2925,1350,False,575,750,0,1250,343,8232,1346,1300,0,0,31,34,3.13,7735.0,1788525676036,true,2,4Pool,4Pool,1Base,8248,97399815-9f87-4817-b2ec-aca47d5fc9d0,4Pool,1,8248,36.7059,6,13,13,21,50,26,8,320,512,240,23,14,314,26,26,5,215,8212,369,29,340,22,0,28,1,0,0,8,8248,4Pool,4Pool,1Base,true,8248
20260904-031526,KU4HQ099,VOID,Terran,(4)LaMancha1.1.scx,WIN,0,2026-09-04T05:40:08,2026-09-04T05:43:29,199.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2785,17100,9795,16900,False,3340,12550,480,8200,932,22368,16242,15625,5984,5375,177,198,2.321,6364.0,1788525800222,true,4,12Hatch,CrazyZerg,2RaxAcademy;1Base,22384,82672238-0860-4b0a-8aed-e1a61ec5c3ff,CrazyZerg,1,22384,210.3799,13,151,181,142,286,177,8,320,512,240,89,156,3015,180,178,20,1773,22341,1843,234,1609,209,20,192,33,0,9,31,22384,12Hatch,CrazyZerg,2RaxAcademy;1Base,true,22384
20260904-031526,KU4HQ02C,MadMixR,Random,(2)Benzene.scx,LOSS,0,2026-09-04T05:41:02,2026-09-04T05:45:29,265.7,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,5435,21050,450,19600,True,11715,36795,16305,28725,1525,36600,24162,24000,4912,2625,118,174,2.384,7246.0,1788525918251,false,2,Overpool,CrazyZerg,1Base,36613,92931e93-0023-4640-93aa-b4e78791c82b,CrazyZerg,0,36613,270.5481,90,206,239,103,272,121,8,320,512,240,97,420,5055,406,135,34,4607,36644,2774,443,2331,367,76,345,94,0,4,37,36613,Overpool,CrazyZerg,1Base,false,36613
20260904-031526,KU4HQ089,Tomas Cere,Protoss,(3)NeoMoonGlaive.scx,WIN,0,2026-09-04T05:41:26,2026-09-04T05:43:52,144.7,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2300,1725,1050,False,575,200,0,1150,262,6288,1162,1050,0,0,32,34,3.135,6911.0,1788525825814,true,3,4Pool,4Pool,1Base,6295,4f2527a8-133a-4349-a377-dab903973d0e,4Pool,1,6295,44.7606,3,4,4,20,46,24,8,320,512,240,18,4,227,24,24,5,176,6247,135,24,111,17,0,23,1,0,0,7,6295,4Pool,4Pool,1Base,true,6295
20260904-031526,KU4HQ058,Ecgberht,Terran,(4)CircuitBreaker.scx,LOSS,0,2026-09-04T05:41:39,2026-09-04T05:45:18,217.0,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,2045,16200,150,12150,True,4530,22900,6135,16950,1001,24024,12050,12050,3272,2950,91,118,2.431,8344.0,1788525910169,false,4,12Hatch,3HatchLurker,1Base;2RaxAcademy,24027,2228411e-7978-4a14-b9a8-29003442f369,3HatchLurker,0,24027,212.9055,21,123,179,103,206,109,8,320,512,240,46,179,2430,290,117,19,2176,24037,2052,259,1793,180,65,216,34,1,8,51,24027,12Hatch,3HatchLurker,1Base;2RaxAcademy,false,24027
20260904-031526,KU4HQ09A,VOID,Terran,(4)Python.scx,LOSS,0,2026-09-04T05:43:29,2026-09-04T05:48:14,283.5,0.63,6e32a9d,False,True,ok,True,VOID,False,False,False,4895,6550,300,13050,True,5190,22370,17385,14400,1577,37848,18322,17925,2992,1650,79,136,2.776,8394.0,1788526084451,false,4,12Hatch,CrazyZerg,1Base,37853,fc1a2781-58e0-425f-ba6e-93b68ac21f86,CrazyZerg,0,37853,203.7697,56,88,124,53,106,56,8,320,512,240,43,248,6118,312,56,19,2907,37854,2383,341,2042,248,80,236,102,0,3,25,37853,12Hatch,CrazyZerg,1Base,false,37853
20260904-031526,KU4HQ08A,Tomas Cere,Protoss,(3)TauCross.scx,LOSS,0,2026-09-04T05:43:52,2026-09-04T05:46:58,183.9,0.63,6e32a9d,False,True,ok,True,Tomas Cere,False,False,False,375,1000,0,2450,True,2975,4700,1125,8900,687,16488,2802,2550,0,0,33,50,2.593,7405.0,1788526009216,false,3,4Pool,4Pool,,16494,c8e58797-c180-4252-8f71-3f15e5f704ef,4Pool,0,16494,218.9966,13,76,76,8,20,28,8,320,512,240,44,84,957,159,28,16,1054,16510,590,181,409,46,157,168,13,0,0,10,16494,4Pool,4Pool,,false,16494
20260904-031526,KU4HQ06B,WillBot,Random,(3)NeoMoonGlaive.scx,LOSS,0,2026-09-04T05:44:12,2026-09-04T05:49:12,298.8,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,3860,15100,750,24775,True,6190,45420,11700,23750,1809,43416,22558,22500,7280,6825,141,184,2.519,7543.0,1788526145437,false,3,Overpool,CrazyZerg,2RaxAcademy;EarlyRush;1Base,43433,71f4a12c-fc68-48e2-be26-3e54f6cdcb5c,CrazyZerg,0,43433,288.6283,56,323,464,80,182,100,8,320,512,240,147,412,8228,377,138,23,4384,43434,11268,2341,8927,319,2318,2247,79,2,13,38,43433,Overpool,CrazyZerg,2RaxAcademy;EarlyRush;1Base,false,43433
20260904-031526,KU4HQ059,Ecgberht,Terran,(4)EmpireoftheSun.scm,WIN,0,2026-09-04T05:45:18,2026-09-04T05:48:42,203.1,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1490,14200,5565,15225,False,1330,8000,0,7100,830,19920,13310,12250,5264,4850,176,182,2.755,9058.0,1788526109543,true,4,12Hatch,3HatchLurker,1Base,19935,12a5cfce-46f7-4b06-b0fb-26ddf8758747,3HatchLurker,1,19935,222.4545,3,74,88,106,212,123,8,320,512,240,42,76,1736,125,125,13,1263,19898,1399,233,1166,174,51,210,14,1,8,35,19935,12Hatch,3HatchLurker,1Base,true,19935
20260904-031526,KU4HQ02D,MadMixR,Random,(2)Destination.scx,LOSS,0,2026-09-04T05:45:29,2026-09-04T05:48:41,190.3,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,1875,2100,0,4150,True,3040,6750,5625,7950,803,19272,5994,5988,1200,388,64,68,2.411,7273.0,1788526111707,false,2,Overpool,CrazyZerg,1Base,19284,b2f7c593-9448-40ab-a226-6d6d4a8c5dce,CrazyZerg,0,19284,254.3089,13,60,60,20,40,40,8,320,512,240,36,111,1691,174,22,19,1232,19315,1202,159,1043,90,53,128,29,0,2,45,19284,Overpool,CrazyZerg,1Base,false,19284
20260904-031526,KU4HQ08B,Tomas Cere,Protoss,(4)Andromeda.scx,LOSS,0,2026-09-04T05:46:58,2026-09-04T05:49:51,171.8,0.63,6e32a9d,False,True,ok,True,Tomas Cere,False,False,False,375,800,0,2200,True,2650,4000,1125,7600,603,14472,2306,2250,0,0,30,50,2.045,8164.0,1788526180504,false,4,4Pool,4Pool,,14479,b35eea38-e7b9-4137-9df5-13d1edfd51a0,4Pool,0,14479,265.2032,20,63,63,7,16,17,8,320,512,240,39,71,863,131,17,16,955,14470,466,133,333,40,108,102,31,0,0,10,14479,4Pool,4Pool,,false,14479
20260904-031526,KU4HQ09B,VOID,Terran,(4)Roadrunner.scx,WIN,0,2026-09-04T05:48:14,2026-09-04T05:51:44,208.3,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2785,17950,11520,16800,False,3865,14100,0,8875,971,23304,16710,16100,6384,5950,180,214,2.308,5849.0,1788526293838,true,4,12Hatch,CrazyZerg,2RaxAcademy;1Base,23314,05db1d7d-e819-4ca7-b8ca-4af8e945ec84,CrazyZerg,1,23314,189.5216,24,142,198,147,296,186,8,320,512,240,84,135,3248,189,186,20,2166,23280,2001,222,1779,207,12,178,33,0,11,30,23314,12Hatch,CrazyZerg,2RaxAcademy;1Base,true,23314
20260904-031526,KU4HQ02E,MadMixR,Random,(2)HeartbreakRidge.scx,LOSS,0,2026-09-04T05:48:41,2026-09-04T05:53:23,280.4,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,2505,15950,10875,36600,True,4375,70425,7515,16450,1809,43416,22366,22350,11600,11225,158,166,2.099,7742.0,1788526394168,false,2,12Pool,CrazyZerg,1Base,43433,0924882a-2402-4d8a-8513-4416ebaf895b,CrazyZerg,0,43433,381.3953,44,369,702,126,284,179,8,320,512,240,135,383,4434,195,162,19,3383,43430,2626,355,2271,284,39,311,33,0,11,44,43433,12Pool,CrazyZerg,1Base,false,43433
20260904-031526,KU4HQ05A,Ecgberht,Terran,(4)FightingSpirit.scx,LOSS,0,2026-09-04T05:48:42,2026-09-04T05:52:15,211.1,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,2625,6200,0,10025,True,4005,17700,7950,11575,821,19704,11770,11525,1768,1650,100,124,2.61,7736.0,1788526328244,false,4,12Hatch,3HatchLurker,1Base,19718,ac9f311b-c6cb-4b8d-8371-a2351a6f36fe,3HatchLurker,0,19718,235.0918,25,93,121,45,90,48,8,320,512,240,40,182,2610,236,50,19,1888,19748,1962,249,1713,174,65,196,49,1,3,40,19718,12Hatch,3HatchLurker,1Base,false,19718
20260904-031526,KU4HQ06C,WillBot,Random,(3)TauCross.scx,LOSS,0,2026-09-04T05:49:12,2026-09-04T05:53:06,232.0,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,2545,10700,0,20800,True,4265,37050,7755,17825,1092,26208,17978,17250,7160,6700,149,166,2.623,8130.0,1788526375272,false,3,Overpool,CrazyZerg,1Base,26228,90c1a978-6aa6-4efc-a404-42b56472cee5,CrazyZerg,0,26228,199.5142,23,210,346,62,142,73,8,320,512,240,106,277,5793,284,84,23,3564,26236,2155,314,1841,222,74,242,60,0,12,41,26228,Overpool,CrazyZerg,1Base,false,26228
20260904-031526,KU4HQ09C,VOID,Terran,(2)Benzene.scx,WIN,0,2026-09-04T05:51:44,2026-09-04T05:55:28,223.3,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,4255,29250,12945,31400,False,4415,33000,0,14200,1160,27840,27674,26675,10104,9400,251,252,2.565,5577.0,1788526520792,true,2,12Hatch,CrazyZerg,1Base;2RaxAcademy,27840,fb7bc14b-2bab-4f27-97c4-698fda9df2f2,CrazyZerg,1,27840,156.3557,17,298,430,226,456,288,8,320,512,240,156,295,4797,277,274,21,3226,27804,2659,371,2288,360,8,305,51,2,13,24,27840,12Hatch,CrazyZerg,1Base;2RaxAcademy,true,27840
20260904-031526,KU4HQ05B,Ecgberht,Terran,(4)Icarus.scm,LOSS,0,2026-09-04T05:52:15,2026-09-04T05:55:23,186.9,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,1305,9750,0,9875,True,3155,19300,3915,11925,815,19560,10034,9250,2776,2275,90,102,2.265,6799.0,1788526515009,false,4,12Hatch,3HatchLurker,1Base,19563,8096416a-54f2-428e-93c9-78e1eee8b20c,3HatchLurker,0,19563,207.6408,11,105,145,61,122,67,8,320,512,240,44,154,1784,219,69,15,1734,19583,1395,236,1159,138,83,206,25,1,4,59,19563,12Hatch,3HatchLurker,1Base,false,19563
20260904-031526,KU4HQ06D,WillBot,Random,(4)Andromeda.scx,LOSS,0,2026-09-04T05:53:06,2026-09-04T05:56:44,217.1,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,1040,10100,0,11500,True,2950,22075,3120,21775,1269,30456,12902,12525,2024,200,62,70,1.978,9077.0,1788526596380,false,4,Overpool,SpeedlingAllIn,1Base;Hydralisk,30475,2ef459a0-cdb7-4c9c-aada-0298d7dd3c83,SpeedlingAllIn,0,30475,272.6304,22,411,411,67,94,69,8,320,512,240,208,422,6604,61,70,19,4487,30501,1461,250,1211,231,12,238,10,0,2,13,30475,Overpool,SpeedlingAllIn,1Base;Hydralisk,false,30475
20260904-031526,KU4HQ02F,MadMixR,Random,(3)NeoMoonGlaive.scx,LOSS,0,2026-09-04T05:53:23,2026-09-04T05:55:58,153.8,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,780,200,0,1350,True,1075,1600,2340,3050,383,9192,1850,1825,272,100,28,52,2.774,7939.0,1788526547734,false,3,12Pool,3HatchHydra,EarlyRush;1Base;2Gate,9209,400dfbd7-6e6c-48db-8533-c811288bd4ac,3HatchHydra,0,9209,267.9770,5,4,4,1,4,1,8,320,512,240,9,22,352,57,1,6,363,9221,5084,1773,3311,25,2032,1754,18,0,1,38,9209,12Pool,3HatchHydra,EarlyRush;1Base;2Gate,false,9209
20260904-031526,KU4HQ05C,Ecgberht,Terran,(4)Jade.scx,WIN,0,2026-09-04T05:55:23,2026-09-04T05:58:32,187.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1385,17900,5415,12950,False,1655,5250,0,9075,793,19032,11466,10425,4064,3550,168,182,2.362,6522.0,1788526703712,true,4,12Hatch,3HatchLurker,1Base,19036,c98a1b4d-9501-4bbc-89b5-7b4b7bb73bc9,3HatchLurker,1,19036,195.4816,2,63,70,125,250,155,8,320,512,240,42,65,1886,158,157,15,1520,18985,1564,193,1371,149,32,175,11,1,6,48,19036,12Hatch,3HatchLurker,1Base,true,19036
20260904-031526,KU4HQ09D,VOID,Terran,(2)Destination.scx,WIN,0,2026-09-04T05:55:28,2026-09-04T06:00:23,292.7,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,4175,51100,13470,52900,False,4640,71400,240,29200,1601,38424,41386,39400,16560,14250,283,332,3.27,6221.0,1788526813734,true,2,12Hatch,CrazyZerg,EarlyRush;1Base;2RaxAcademy,38442,a77773de-d6bc-4aff-b18b-c527657b0b19,CrazyZerg,1,38442,145.3089,23,599,883,376,780,543,8,320,512,240,295,572,9348,493,489,21,6034,38408,9318,2127,7191,531,1855,2057,54,2,14,53,38442,12Hatch,CrazyZerg,EarlyRush;1Base;2RaxAcademy,true,38442
20260904-031526,KU4HQ02G,MadMixR,Random,(3)TauCross.scx,WIN,0,2026-09-04T05:55:58,2026-09-04T05:58:45,165.8,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1560,3320,5805,7300,False,1935,2000,0,2450,582,13968,6490,6400,1784,1750,110,118,2.596,8440.0,1788526716492,true,3,12Pool,1HatchSpire,1Base,13983,eff3f265-67bb-45cc-84fe-9e0ead0d0552,1HatchSpire,1,13983,291.9888,5,40,40,47,58,62,8,320,512,240,35,44,1231,24,64,10,766,13949,753,98,655,89,9,84,12,0,2,25,13983,12Pool,1HatchSpire,1Base,true,13983
20260904-031526,KU4HQ06E,WillBot,Random,(4)CircuitBreaker.scx,LOSS,0,2026-09-04T05:56:44,2026-09-04T06:02:47,361.7,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,3550,29150,0,37600,True,3875,65655,13350,35700,2464,59136,32162,31475,7640,7075,178,248,2.458,6402.0,1788526959382,false,4,Overpool,1HatchSpire,Hydralisk;1Base,59150,0111381c-998d-4a1d-802b-cb00eb3b4011,1HatchSpire,0,59150,198.9419,144,587,782,140,248,154,8,320,512,240,248,649,19544,22,144,18,10033,59179,3700,490,3210,466,21,428,58,0,4,24,59150,Overpool,1HatchSpire,Hydralisk;1Base,false,59150
20260904-031526,KU4HQ016,Dave Churchill,Random,(2)Benzene.scx,WIN,0,2026-09-04T05:57:44,2026-09-04T06:00:38,171.9,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,910,3700,2400,3200,False,500,2200,240,2300,599,14376,3602,3400,848,750,44,50,2.043,5957.0,1788526829118,true,2,Overpool,1HatchSpire,1Base;EarlyRush,14386,4d30e51c-2b8c-42a8-a089-81195043c824,1HatchSpire,1,14386,272.0284,8,44,44,59,74,63,8,320,512,240,35,46,1322,28,63,7,1034,14350,623,65,558,52,3,55,9,0,1,23,14386,Overpool,1HatchSpire,1Base;EarlyRush,true,14386
20260904-031526,KU4HQ05D,Ecgberht,Terran,(4)LaMancha1.1.scx,LOSS,0,2026-09-04T05:58:32,2026-09-04T06:01:34,180.8,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,1710,9450,0,10050,True,3605,18300,5130,11425,829,19896,9546,9138,2920,2288,84,102,2.115,6142.0,1788526883885,false,4,12Hatch,3HatchLurker,1Base,19904,a71209e4-b2fc-49fa-a4eb-cca4a8c20874,3HatchLurker,0,19904,267.4211,12,96,140,60,120,66,8,320,512,240,40,147,1845,202,69,19,1713,19934,1235,211,1024,133,56,186,20,1,4,44,19904,12Hatch,3HatchLurker,1Base,false,19904
20260904-031526,KU4HQ02H,MadMixR,Random,(4)Andromeda.scx,LOSS,0,2026-09-04T05:58:45,2026-09-04T06:01:29,162.7,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,1170,3050,900,1850,True,1040,2550,3510,3200,600,14400,2714,2700,832,250,36,52,2.582,8884.0,1788526880986,false,4,12Pool,1HatchSpire,EarlyRush,14417,3b9c9a9f-813b-4409-be21-a74c3c5c81f7,1HatchSpire,0,14417,309.0088,11,33,33,53,61,54,8,320,512,240,23,49,1006,45,55,7,1168,14434,479,89,390,38,47,61,27,0,1,26,14417,12Pool,1HatchSpire,EarlyRush,false,14417
20260904-031526,KU4HQ09E,VOID,Terran,(2)HeartbreakRidge.scx,LOSS,0,2026-09-04T06:00:23,2026-09-04T06:04:28,244.0,0.63,6e32a9d,False,True,ok,True,VOID,False,False,False,4945,21200,150,22650,True,5190,39310,15975,21975,1422,34128,24750,24575,5960,5675,136,172,2.504,5713.0,1788527060897,false,2,12Hatch,CrazyZerg,1Base;2RaxAcademy,34133,c3bc6319-d5b4-4292-9bbc-2a7c91354854,CrazyZerg,0,34133,206.3346,50,362,447,181,364,216,8,320,512,240,174,470,7387,458,206,21,5228,34163,5048,468,4580,362,93,365,86,2,15,51,34133,12Hatch,CrazyZerg,1Base;2RaxAcademy,false,34133
20260904-031526,KU4HQ017,Dave Churchill,Random,(2)Destination.scx,LOSS,0,2026-09-04T06:00:38,2026-09-04T06:03:46,187.0,0.63,6e32a9d,False,True,ok,True,Dave Churchill,False,False,False,1120,1100,0,3750,True,2125,6050,3360,6700,674,16176,4714,4625,408,125,57,70,2.394,5966.0,1788527016195,false,2,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,16184,1cb0f4b6-6dbe-46ff-b38d-fd5d1c3cb300,SpeedlingAllIn,0,16184,235.4551,14,109,109,6,22,21,8,320,512,240,58,119,1295,105,6,8,1200,16207,672,95,577,74,16,81,12,0,2,15,16184,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,false,16184
20260904-031526,KU4HQ02I,MadMixR,Random,(4)CircuitBreaker.scx,LOSS,0,2026-09-04T06:01:29,2026-09-04T06:04:07,156.5,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,1210,2400,0,2950,True,1040,4125,3630,4050,492,11808,4242,4050,784,350,58,68,2.663,6695.0,1788527039493,false,4,Overpool,1HatchSpire,,11813,f7537e1a-4402-4d95-883c-4d05b1ea80b3,1HatchSpire,0,11813,214.0229,18,52,52,45,48,45,8,320,512,240,34,71,1695,58,46,7,1322,11824,528,89,439,63,20,74,14,0,1,22,11813,Overpool,1HatchSpire,,false,11813
20260904-031526,KU4HQ05E,Ecgberht,Terran,(4)Python.scx,LOSS,0,2026-09-04T06:01:34,2026-09-04T06:04:30,174.9,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,1645,2400,0,5375,True,3105,10500,4935,7675,707,16968,6962,6925,1376,1175,70,86,2.29,8500.0,1788527062011,false,4,12Hatch,3HatchLurker,1Base,16990,7612cf8c-fcaa-421c-8c51-46f5c0791b96,3HatchLurker,0,16990,254.1036,7,77,87,17,34,17,8,320,512,240,41,124,1715,156,19,18,1158,16991,1174,171,1003,100,51,143,24,1,3,45,16990,12Hatch,3HatchLurker,1Base,false,16990
20260904-031526,KU4HQ06F,WillBot,Random,(4)EmpireoftheSun.scm,LOSS,0,2026-09-04T06:02:47,2026-09-04T06:06:11,201.8,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,1850,8300,0,9675,True,5375,19260,5550,22550,1108,26592,11682,11388,1384,1213,94,102,1.9,7024.0,1788527162294,false,4,Overpool,3HatchHydra,EarlyRush;1Base;2Gate,26600,44d89280-b1b6-4f58-917a-eda9eb78f36d,3HatchHydra,0,26600,293.6495,20,201,220,34,136,35,8,320,512,240,96,247,3150,208,37,17,2066,26629,3051,267,2784,183,73,202,40,0,25,39,26600,Overpool,3HatchHydra,EarlyRush;1Base;2Gate,false,26600
20260904-031526,KU4HQ018,Dave Churchill,Random,(2)HeartbreakRidge.scx,WIN,0,2026-09-04T06:03:46,2026-09-04T06:06:19,150.7,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,860,6400,4125,2950,False,975,1300,0,3200,478,11472,4114,4050,352,100,68,84,2.137,5433.0,1788527171751,true,2,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,11472,8948495c-0d64-4169-99ef-048aec2927a4,SpeedlingAllIn,1,11472,225.3911,6,26,26,41,128,53,8,320,512,240,39,27,785,54,54,5,624,11419,743,69,674,62,0,60,8,0,1,13,11472,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,true,11472
20260904-031526,KU4HQ02J,MadMixR,Random,(4)EmpireoftheSun.scm,WIN,0,2026-09-04T06:04:07,2026-09-04T06:07:43,214.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2685,14800,11820,23300,False,3815,31850,0,12825,1076,25824,19314,18650,8120,7425,188,200,2.541,8634.0,1788527255253,true,4,12Pool,CrazyZerg,1Base,25825,3d34cf8b-1412-4c4a-9085-1cef7faeeaf4,CrazyZerg,1,25825,274.3994,13,244,381,131,294,172,8,320,512,240,114,229,3209,177,171,21,2400,25788,2253,280,1973,235,21,237,31,0,12,26,25825,12Pool,CrazyZerg,1Base,true,25825
20260904-031526,KU4HQ09F,VOID,Terran,(3)NeoMoonGlaive.scx,WIN,0,2026-09-04T06:04:28,2026-09-04T06:08:55,265.4,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,4040,42400,14295,49150,False,4690,65600,0,21800,1459,35016,38514,37050,15724,13600,282,316,2.957,7782.0,1788527327091,true,3,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,35032,119a3150-8399-4449-8dcf-74101d1528e7,CrazyZerg,1,35032,182.8355,17,507,772,327,668,429,8,320,512,240,259,507,8059,403,399,21,5402,35001,7804,1752,6052,492,1466,1686,51,2,13,24,35032,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,true,35032
20260904-031526,KU4HQ05F,Ecgberht,Terran,(4)Roadrunner.scx,LOSS,0,2026-09-04T06:04:30,2026-09-04T06:07:38,186.7,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,1385,9250,0,9725,True,2705,18850,4155,10175,782,18768,9346,8713,2832,2313,80,102,2.373,7427.0,1788527251066,false,4,12Hatch,3HatchLurker,1Base,18788,9ad19170-4df6-4d1f-8a8f-c07a11785ffc,3HatchLurker,0,18788,247.1168,15,99,147,59,118,62,8,320,512,240,37,141,1800,185,64,18,1542,18789,1251,226,1025,128,78,197,24,1,4,58,18788,12Hatch,3HatchLurker,1Base,false,18788
20260904-031526,KU4HQ06G,WillBot,Random,(4)FightingSpirit.scx,LOSS,0,2026-09-04T06:06:11,2026-09-04T06:09:16,183.9,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,455,2200,300,3650,True,4575,6175,1365,14750,968,23232,4314,3725,0,0,54,66,1.928,6517.0,1788527346875,false,4,4Pool,4Pool,2Gate;EarlyRush;1Base,23252,614e5b75-f39c-46a5-9396-517f2109f93b,4Pool,0,23252,274.0407,16,117,117,14,44,17,8,320,512,240,65,122,1701,180,17,16,1336,23253,765,105,660,68,42,74,31,0,0,9,23252,4Pool,4Pool,2Gate;EarlyRush;1Base,false,23252
